# nmeas_total =          700
# k  T  Q  count
   1     0.200000    -64           38
   1     0.200000    -63            0
   1     0.200000    -62           43
   1     0.200000    -61            0
   1     0.200000    -60           10
   1     0.200000    -59            0
   1     0.200000    -58           16
   1     0.200000    -57            0
   1     0.200000    -56           29
   1     0.200000    -55            0
   1     0.200000    -54            6
   1     0.200000    -53            0
   1     0.200000    -52            0
   1     0.200000    -51            0
   1     0.200000    -50            2
   1     0.200000    -49            0
   1     0.200000    -48            0
   1     0.200000    -47            0
   1     0.200000    -46            0
   1     0.200000    -45            0
   1     0.200000    -44            0
   1     0.200000    -43            0
   1     0.200000    -42            0
   1     0.200000    -41            0
   1     0.200000    -40            0
   1     0.200000    -39            0
   1     0.200000    -38            0
   1     0.200000    -37            0
   1     0.200000    -36            0
   1     0.200000    -35            0
   1     0.200000    -34            0
   1     0.200000    -33            0
   1     0.200000    -32            0
   1     0.200000    -31            0
   1     0.200000    -30            0
   1     0.200000    -29            0
   1     0.200000    -28            0
   1     0.200000    -27            0
   1     0.200000    -26            0
   1     0.200000    -25            0
   1     0.200000    -24            0
   1     0.200000    -23            0
   1     0.200000    -22            0
   1     0.200000    -21            0
   1     0.200000    -20            2
   1     0.200000    -19            0
   1     0.200000    -18            0
   1     0.200000    -17            0
   1     0.200000    -16            1
   1     0.200000    -15            0
   1     0.200000    -14            0
   1     0.200000    -13            0
   1     0.200000    -12            4
   1     0.200000    -11            0
   1     0.200000    -10            2
   1     0.200000     -9            0
   1     0.200000     -8            3
   1     0.200000     -7            0
   1     0.200000     -6           30
   1     0.200000     -5            0
   1     0.200000     -4           32
   1     0.200000     -3            0
   1     0.200000     -2           71
   1     0.200000     -1            0
   1     0.200000      0           96
   1     0.200000      1            0
   1     0.200000      2           79
   1     0.200000      3            0
   1     0.200000      4           26
   1     0.200000      5            0
   1     0.200000      6           31
   1     0.200000      7            0
   1     0.200000      8            4
   1     0.200000      9            0
   1     0.200000     10            3
   1     0.200000     11            0
   1     0.200000     12            1
   1     0.200000     13            0
   1     0.200000     14            2
   1     0.200000     15            0
   1     0.200000     16            2
   1     0.200000     17            0
   1     0.200000     18            3
   1     0.200000     19            0
   1     0.200000     20            3
   1     0.200000     21            0
   1     0.200000     22            1
   1     0.200000     23            0
   1     0.200000     24            0
   1     0.200000     25            0
   1     0.200000     26            0
   1     0.200000     27            0
   1     0.200000     28            0
   1     0.200000     29            0
   1     0.200000     30            0
   1     0.200000     31            0
   1     0.200000     32            0
   1     0.200000     33            0
   1     0.200000     34            0
   1     0.200000     35            0
   1     0.200000     36            0
   1     0.200000     37            0
   1     0.200000     38            0
   1     0.200000     39            0
   1     0.200000     40            0
   1     0.200000     41            0
   1     0.200000     42            0
   1     0.200000     43            0
   1     0.200000     44            0
   1     0.200000     45            0
   1     0.200000     46            0
   1     0.200000     47            0
   1     0.200000     48            1
   1     0.200000     49            0
   1     0.200000     50            3
   1     0.200000     51            0
   1     0.200000     52            3
   1     0.200000     53            0
   1     0.200000     54           19
   1     0.200000     55            0
   1     0.200000     56           35
   1     0.200000     57            0
   1     0.200000     58           21
   1     0.200000     59            0
   1     0.200000     60            5
   1     0.200000     61            0
   1     0.200000     62           36
   1     0.200000     63            0
   1     0.200000     64           37
   2     0.278261    -64           20
   2     0.278261    -63            0
   2     0.278261    -62           37
   2     0.278261    -61            0
   2     0.278261    -60           21
   2     0.278261    -59            0
   2     0.278261    -58           26
   2     0.278261    -57            0
   2     0.278261    -56           23
   2     0.278261    -55            0
   2     0.278261    -54           17
   2     0.278261    -53            0
   2     0.278261    -52           11
   2     0.278261    -51            0
   2     0.278261    -50            3
   2     0.278261    -49            0
   2     0.278261    -48            2
